date,time,booking_id,booking_status,customer_id,vehicle_type,pickup_location,drop_location,avg_vtat,avg_ctat,customer_cancel_reason,driver_cancel_reason,incomplete_reason,booking_value,ride_distance,driver_rating,customer_rating
25-11-2025,09:39,BLR4000581,Cancelled_by_Customer,CUST10670,Prime_Sedan,RT_Nagar,Kengeri,,,Wrong_address,,,,,,
11-11-2025,09:33,BLR4000582,Success,CUST10646,Auto,Sanjay_Nagar,Sadashivanagar,2.1,18.6,,,,148.15,6.25,4,4
16-11-2025,11:33,BLR4000583,Success,CUST10626,Auto,Yeshwanthpur,Kasturba_Road,14,24.7,,,,89.05,5.37,5,4
18-11-2025,13:27,BLR4000584,Cancelled_by_Driver,CUST10709,eBike,Sanjay_Nagar,Brigade_Road,,,,Customer_sick,,,,,
02-11-2025,08:58,BLR4000585,Cancelled_by_Customer,CUST10429,Mini,Horamavu,Hebbal,,,Driver_not_moving,,,,,,
28-11-2025,09:54,BLR4000586,Success,CUST10394,eBike,Kumaraswamy_Layout,Hoodi,12.6,26.2,,,,47.57,1.6,4,3
17-11-2025,13:18,BLR4000587,Success,CUST10337,eBike,Hebbal,Richmond_Town,9.4,25.5,,,,52.27,2.02,4,4
25-11-2025,19:18,BLR4000588,Incomplete,CUST10756,Bike,Electronic_City,Nagawara,,,,,Customer_demand,,,,
17-11-2025,03:51,BLR4000589,Incomplete,CUST10121,eBike,BTM_Layout,Indiranagar,,,,,Other_issue,,,,
10-11-2025,12:06,BLR4000590,Success,CUST10620,Prime_SUV,Whitefield,Hebbal,11.9,22.1,,,,357.24,21.82,4,3
30-11-2025,13:53,BLR4000591,Cancelled_by_Driver,CUST10738,Bike,Banaswadi,Hennur,,,,Customer_issue,,,,,
10-11-2025,10:58,BLR4000592,Success,CUST10101,eBike,Yeshwanthpur,Basavanagudi,12.1,16.7,,,,67.94,3.45,3,3
22-11-2025,09:58,BLR4000593,Success,CUST10038,eBike,Ulsoor,Hoodi,9.8,28.4,,,,114.09,7.64,4,5
30-11-2025,04:46,BLR4000594,Cancelled_by_Customer,CUST10155,Prime_Sedan,Bellandur,Adugodi,,,AC_not_working,,,,,,
01-11-2025,21:44,BLR4000595,Success,CUST10374,Prime_Sedan,JP_Nagar,Kumaraswamy_Layout,7.9,14.7,,,,84.7,3.65,3,4
23-11-2025,06:51,BLR4000596,Success,CUST10634,Auto,Basavanagudi,Brigade_Road,8.8,23.1,,,,66.01,1.27,4,4
09-11-2025,05:56,BLR4000597,Success,CUST10788,Mini,Yelahanka,Hebbal,5,23.5,,,,78.06,3.2,4,4
27-11-2025,18:30,BLR4000598,Incomplete,CUST10796,eBike,New_BEL_Road,Mahadevapura,,,,,Vehicle_breakdown,,,,
20-11-2025,19:38,BLR4000599,Success,CUST10641,Prime_Plus,Ulsoor,Kasturba_Road,3.1,18.6,,,,161.06,8.74,5,4
09-11-2025,23:43,BLR4000600,Incomplete,CUST10448,Bike,Sarjapur_Road,KR_Puram,,,,,Other_issue,,,,
29-11-2025,04:26,BLR4000601,Success,CUST10476,Prime_Sedan,Frazer_Town,BTM_Layout,13.1,26.1,,,,64.84,2.32,5,4
12-11-2025,20:54,BLR4000602,Success,CUST10754,Prime_Sedan,Banashankari,Shivaji_Nagar,6.3,11.8,,,,124.21,4.9,4,4
23-11-2025,16:32,BLR4000603,Incomplete,CUST10649,eBike,Kengeri,Basavanagudi,,,,,Other_issue,,,,
01-11-2025,04:59,BLR4000604,Success,CUST10255,Prime_Plus,New_BEL_Road,Shivaji_Nagar,11.6,26.6,,,,112.04,5.47,4,4
05-11-2025,12:39,BLR4000605,Success,CUST10328,Prime_Plus,Peenya,Brigade_Road,2.7,9.1,,,,134.32,3.97,4,5
11-11-2025,09:19,BLR4000606,Success,CUST10241,Auto,Sadashivanagar,Peenya,6.4,20,,,,96.63,6.06,5,3
28-11-2025,21:29,BLR4000607,Success,CUST10467,Mini,Brookefield,Rajajinagar,9.8,21.3,,,,136.04,7.07,4,4
02-11-2025,15:57,BLR4000608,Cancelled_by_Driver,CUST10480,Bike,Whitefield,BTM_Layout,,,,Customer_sick,,,,,
29-11-2025,15:51,BLR4000609,Cancelled_by_Customer,CUST10101,Auto,Banaswadi,Frazer_Town,,,Change_of_plans,,,,,,
05-11-2025,08:42,BLR4000610,Cancelled_by_Customer,CUST10678,Auto,Wilson_Garden,Kasturba_Road,,,Wrong_address,,,,,,
22-11-2025,04:02,BLR4000611,Success,CUST10147,Prime_SUV,Hennur,Banaswadi,2.1,14.1,,,,182.18,8.12,4,4
05-11-2025,01:09,BLR4000612,Success,CUST10517,Mini,Brookefield,Kanakapura_Road,11.2,23.9,,,,143.93,4.4,5,3
05-11-2025,22:37,BLR4000613,Success,CUST10483,Bike,JP_Nagar,JP_Nagar,2.6,11.3,,,,74.74,4.07,4,3
30-11-2025,17:35,BLR4000614,Success,CUST10591,eBike,JP_Nagar,Yeshwanthpur,10.1,28.7,,,,87.7,5.25,4,5
25-11-2025,01:25,BLR4000615,Success,CUST10669,Prime_SUV,Banaswadi,Whitefield,2.2,6.8,,,,83.29,3.55,3,3
11-11-2025,08:42,BLR4000616,Cancelled_by_Driver,CUST10791,Prime_Plus,Ulsoor,New_BEL_Road,,,,Exceeds_people_limit,,,,,
17-11-2025,02:59,BLR4000617,Success,CUST10663,eBike,Kanakapura_Road,Sadashivanagar,4.8,21.9,,,,116.65,7.88,4,3
24-11-2025,01:32,BLR4000618,Success,CUST10612,Bike,Whitefield,Sanjay_Nagar,12.1,31.4,,,,94.95,4.47,4,5
09-11-2025,13:43,BLR4000619,Success,CUST10707,Auto,Sarjapur_Road,Hoodi,3,13.4,,,,59.59,2.69,4,4
11-11-2025,03:39,BLR4000620,Success,CUST10143,Auto,Hennur,Banashankari,12,27.2,,,,60,2.73,5,5
03-11-2025,14:27,BLR4000621,Success,CUST10643,Mini,KR_Puram,Kengeri,4.7,17.5,,,,55.48,1.7,5,4
26-11-2025,07:50,BLR4000622,Success,CUST10374,eBike,Banaswadi,Peenya,3.4,16.2,,,,113.06,7.55,4,4
07-11-2025,10:02,BLR4000623,Cancelled_by_Customer,CUST10492,Mini,Cooke_Town,Marathahalli,,,Driver_asked_to_cancel,,,,,,
30-11-2025,15:06,BLR4000624,Cancelled_by_Customer,CUST10657,Prime_Sedan,Malleshwaram,Wilson_Garden,,,Driver_not_moving,,,,,,
20-11-2025,06:23,BLR4000625,Success,CUST10642,Prime_Sedan,Sanjay_Nagar,Kengeri,12.3,28.1,,,,282.42,10.55,3,5
15-11-2025,15:58,BLR4000626,Success,CUST10178,eBike,Kumaraswamy_Layout,Kumaraswamy_Layout,9.6,14.3,,,,94.74,5.89,4,4
07-11-2025,15:56,BLR4000627,Cancelled_by_Customer,CUST10379,Prime_Sedan,Kanakapura_Road,Horamavu,,,Change_of_plans,,,,,,
26-11-2025,22:25,BLR4000628,Success,CUST10112,eBike,Lavelle_Road,Peenya,10.7,27.2,,,,52.24,2.02,5,4
14-11-2025,20:11,BLR4000629,Success,CUST10560,Prime_Sedan,RT_Nagar,Richmond_Town,5.8,14.5,,,,91.3,2.06,3,4
22-11-2025,10:53,BLR4000630,Cancelled_by_Customer,CUST10032,Bike,Hennur,Brigade_Road,,,Change_of_plans,,,,,,
14-11-2025,21:29,BLR4000631,Cancelled_by_Customer,CUST10694,Auto,Yelahanka,Sadashivanagar,,,Wrong_address,,,,,,
23-11-2025,23:08,BLR4000632,Success,CUST10581,Prime_SUV,Koramangala,Bellandur,8.7,27.5,,,,139.88,7.33,5,4
02-11-2025,11:02,BLR4000633,Success,CUST10362,Prime_Plus,Bommanahalli,Koramangala,3.7,18.8,,,,103.1,4.87,4,5
05-11-2025,21:29,BLR4000634,Success,CUST10562,eBike,Koramangala,Sarjapur_Road,4.4,8.7,,,,71.91,3.81,4,3
11-11-2025,06:25,BLR4000635,Success,CUST10086,Prime_Sedan,Marathahalli,Peenya,7.8,11.6,,,,82.8,3.52,4,4
21-11-2025,09:17,BLR4000636,Success,CUST10196,Mini,Basavanagudi,Hennur,7.6,14.8,,,,116.03,4.45,5,4
26-11-2025,16:07,BLR4000637,Cancelled_by_Driver,CUST10320,Bike,Kengeri,Kengeri,,,,Customer_sick,,,,,
19-11-2025,21:42,BLR4000638,Cancelled_by_Customer,CUST10774,Prime_Sedan,Sadashivanagar,Sanjay_Nagar,,,Change_of_plans,,,,,,
24-11-2025,15:27,BLR4000639,Cancelled_by_Customer,CUST10557,Prime_Sedan,Kanakapura_Road,Yelahanka,,,Driver_not_moving,,,,,,
06-11-2025,01:01,BLR4000640,Cancelled_by_Driver,CUST10291,Prime_Sedan,Rajajinagar,Malleshwaram,,,,Exceeds_people_limit,,,,,
12-11-2025,06:47,BLR4000641,Success,CUST10201,eBike,Mahadevapura,RT_Nagar,12.5,19.4,,,,108.84,5.52,4,4
04-11-2025,15:25,BLR4000642,Success,CUST10178,Prime_Sedan,Hennur,Sanjay_Nagar,7,25.2,,,,113.62,5.57,3,4
04-11-2025,03:43,BLR4000643,Success,CUST10703,eBike,Banashankari,Malleshwaram,8.2,21.4,,,,43.92,1.27,5,4
05-11-2025,18:09,BLR4000644,Cancelled_by_Customer,CUST10697,Prime_Sedan,New_BEL_Road,Sadashivanagar,,,Change_of_plans,,,,,,
26-11-2025,22:35,BLR4000645,Cancelled_by_Driver,CUST10749,Bike,Rajajinagar,Hennur,,,,Customer_issue,,,,,
30-11-2025,01:34,BLR4000646,Incomplete,CUST10024,Prime_Plus,Malleshwaram,Koramangala,,,,,Other_issue,,,,
08-11-2025,09:42,BLR4000647,Cancelled_by_Driver,CUST10285,Prime_SUV,Nagawara,Hoodi,,,,Personal_and_car_issues,,,,,
01-11-2025,01:47,BLR4000648,Success,CUST10563,Prime_SUV,Mahadevapura,Kumaraswamy_Layout,12,22.2,,,,120.96,6.06,4,4
27-11-2025,19:04,BLR4000649,Incomplete,CUST10659,Prime_Plus,BTM_Layout,Horamavu,,,,,Vehicle_breakdown,,,,
14-11-2025,15:08,BLR4000650,Success,CUST10471,Auto,Lavelle_Road,Lavelle_Road,2.8,7.8,,,,128,6.97,4,4
05-11-2025,04:53,BLR4000651,Success,CUST10115,Prime_Plus,Jayanagar,Richmond_Town,8.8,16.4,,,,61.27,2.08,5,3
01-11-2025,17:36,BLR4000652,Success,CUST10127,Bike,Sanjay_Nagar,Sarjapur_Road,4.7,7,,,,54.07,2.19,3,3
13-11-2025,09:29,BLR4000653,Success,CUST10453,Prime_Plus,Lavelle_Road,Jayanagar,2.4,17.8,,,,56.82,1.79,4,3
04-11-2025,16:13,BLR4000654,Cancelled_by_Customer,CUST10588,Prime_Sedan,Yelahanka,Mahadevapura,,,Driver_asked_to_cancel,,,,,,
19-11-2025,20:25,BLR4000655,Success,CUST10192,Prime_Sedan,Lavelle_Road,Kumaraswamy_Layout,13.5,19.4,,,,418.39,16.6,5,5
12-11-2025,08:34,BLR4000656,Success,CUST10526,Prime_Sedan,Vijayanagar,Horamavu,13.8,23.4,,,,157.03,8.47,5,5
30-11-2025,06:15,BLR4000657,Success,CUST10689,Prime_Sedan,Hennur,Koramangala,13.2,25.9,,,,55.44,1.08,4,4
04-11-2025,17:27,BLR4000658,Incomplete,CUST10542,eBike,Banaswadi,Mahadevapura,,,,,Customer_demand,,,,
06-11-2025,14:54,BLR4000659,Cancelled_by_Customer,CUST10793,Prime_Sedan,Mahadevapura,Shivaji_Nagar,,,AC_not_working,,,,,,
29-11-2025,08:19,BLR4000660,Success,CUST10248,Mini,Hebbal,Peenya,14.9,29.1,,,,178.3,7.91,4,5
15-11-2025,20:34,BLR4000661,Success,CUST10178,Prime_SUV,Wilson_Garden,Brookefield,14.2,27.7,,,,61.62,2.11,4,4
19-11-2025,11:24,BLR4000662,Success,CUST10339,Auto,Sadashivanagar,Yelahanka,14.9,24,,,,61.6,2.87,4,4
05-11-2025,09:41,BLR4000663,Success,CUST10070,Prime_Sedan,Hoodi,HSR_Layout,4.5,20.8,,,,155.39,6.63,3,5
06-11-2025,12:42,BLR4000664,Cancelled_by_Customer,CUST10780,eBike,Frazer_Town,Richmond_Town,,,Change_of_plans,,,,,,
22-11-2025,06:59,BLR4000665,Success,CUST10728,Prime_Sedan,Electronic_City,Mahadevapura,8.1,17.4,,,,85.02,3.67,5,4
10-11-2025,22:09,BLR4000666,Cancelled_by_Customer,CUST10415,Prime_SUV,Basavanagudi,Malleshwaram,,,AC_not_working,,,,,,
04-11-2025,05:34,BLR4000667,Success,CUST10174,Prime_SUV,Adugodi,Yeshwanthpur,7.5,25.7,,,,100.65,4.71,5,4
16-11-2025,22:58,BLR4000668,Success,CUST10182,eBike,Bommanahalli,Hebbal,10.2,24.4,,,,74.39,4.04,4,3
16-11-2025,13:31,BLR4000669,Success,CUST10400,Auto,Sanjay_Nagar,Whitefield,3.2,13.6,,,,135.9,9.63,4,3
13-11-2025,09:09,BLR4000670,Cancelled_by_Customer,CUST10609,Prime_Plus,Sanjay_Nagar,Nagawara,,,Change_of_plans,,,,,,
22-11-2025,20:47,BLR4000671,Cancelled_by_Driver,CUST10519,Prime_SUV,Ulsoor,Lavelle_Road,,,,Customer_sick,,,,,
22-11-2025,14:09,BLR4000672,Success,CUST10685,Prime_SUV,Kumaraswamy_Layout,Brookefield,9.1,24,,,,188.36,10.56,4,4
20-11-2025,21:31,BLR4000673,Success,CUST10198,Auto,Bommanahalli,HSR_Layout,9.7,18.9,,,,89.98,4.09,5,3
18-11-2025,01:56,BLR4000674,Cancelled_by_Customer,CUST10419,Prime_Sedan,Wilson_Garden,Rajajinagar,,,Driver_asked_to_cancel,,,,,,
28-11-2025,19:38,BLR4000675,Success,CUST10597,Bike,KR_Puram,Ulsoor,6,21,,,,138.1,9.83,4,5
30-11-2025,02:05,BLR4000676,Cancelled_by_Driver,CUST10050,Bike,Nagawara,Electronic_City,,,,Personal_and_car_issues,,,,,
20-11-2025,03:22,BLR4000677,Success,CUST10095,Prime_Plus,Rajajinagar,Mahadevapura,9.8,16.4,,,,99.57,4.64,3,4
30-11-2025,13:35,BLR4000678,Success,CUST10679,Prime_SUV,Wilson_Garden,Brookefield,9.5,14.6,,,,97.52,4.5,3,5
06-11-2025,19:56,BLR4000679,Cancelled_by_Driver,CUST10779,eBike,Frazer_Town,Peenya,,,,Customer_issue,,,,,
25-11-2025,23:06,BLR4000680,Success,CUST10482,eBike,Peenya,Rajajinagar,1.1,6.6,,,,57.19,2.47,4,5
04-11-2025,00:57,BLR4000681,Cancelled_by_Customer,CUST10269,Mini,Rajajinagar,RT_Nagar,,,Driver_not_moving,,,,,,
15-11-2025,19:14,BLR4000682,Success,CUST10694,eBike,BTM_Layout,Yeshwanthpur,3.2,8.8,,,,141.7,8.01,4,4
14-11-2025,06:41,BLR4000683,Success,CUST10613,Auto,Cooke_Town,Sanjay_Nagar,12.7,32.6,,,,58.56,2.6,5,4
25-11-2025,00:09,BLR4000684,Success,CUST10534,Auto,Brookefield,Jayanagar,7.4,16.7,,,,145.52,8.3,4,5
04-11-2025,00:39,BLR4000685,Cancelled_by_Customer,CUST10563,eBike,Kasturba_Road,Kanakapura_Road,,,Driver_not_moving,,,,,,
13-11-2025,18:13,BLR4000686,Cancelled_by_Driver,CUST10743,Mini,Jayanagar,Frazer_Town,,,,Customer_issue,,,,,
21-11-2025,03:50,BLR4000687,Success,CUST10379,eBike,Hoodi,Jayanagar,11.6,29,,,,82.5,4.77,3,4
25-11-2025,16:10,BLR4000688,Success,CUST10555,Bike,Lavelle_Road,Nagawara,4.5,21.8,,,,79.39,4.49,4,3
10-11-2025,12:30,BLR4000689,Success,CUST10668,Bike,Koramangala,Richmond_Town,3.5,10,,,,56.61,2.42,4,5
26-11-2025,15:17,BLR4000690,Success,CUST10698,Auto,Banaswadi,Kanakapura_Road,7.8,20.8,,,,82.43,3.52,3,5
20-11-2025,08:25,BLR4000691,Success,CUST10711,Prime_SUV,Nagawara,Sanjay_Nagar,8.4,24.9,,,,148.8,4.61,5,3
29-11-2025,15:13,BLR4000692,Success,CUST10259,Prime_SUV,Nagawara,Kengeri,11.6,30.5,,,,314.72,15.48,5,3
01-11-2025,15:31,BLR4000693,Success,CUST10064,Auto,Wilson_Garden,Brookefield,2.4,8.5,,,,43.06,1.19,3,4
12-11-2025,13:23,BLR4000694,Success,CUST10362,Prime_Sedan,MG_Road,Kengeri,10.9,15.8,,,,94.79,2.21,4,3
17-11-2025,20:20,BLR4000695,Incomplete,CUST10116,Prime_Sedan,Nagawara,Brigade_Road,,,,,Other_issue,,,,
11-11-2025,02:44,BLR4000696,Success,CUST10720,Prime_SUV,Peenya,Banaswadi,14.1,25.9,,,,102.52,4.83,4,5
30-11-2025,15:43,BLR4000697,Success,CUST10453,Prime_Plus,Sarjapur_Road,HSR_Layout,10.2,20.9,,,,107.34,3.96,4,5
25-11-2025,06:47,BLR4000698,Success,CUST10443,Prime_Sedan,Kumaraswamy_Layout,MG_Road,3,5.1,,,,66.04,2.4,4,4
10-11-2025,15:17,BLR4000699,Cancelled_by_Customer,CUST10533,Prime_SUV,HSR_Layout,Domlur,,,Wrong_address,,,,,,
25-11-2025,04:17,BLR4000700,Success,CUST10574,Prime_Plus,Shivaji_Nagar,Brookefield,13.1,24.3,,,,177.15,5.87,3,4
12-11-2025,14:17,BLR4000701,Success,CUST10788,Prime_Plus,New_BEL_Road,Banashankari,1.1,17,,,,141.27,7.42,4,4
12-11-2025,07:10,BLR4000702,Success,CUST10307,eBike,Cooke_Town,Vijayanagar,4.2,16,,,,149.44,8.59,3,4
17-11-2025,16:24,BLR4000703,Success,CUST10047,Mini,Banashankari,Frazer_Town,13.9,23.6,,,,51.58,1.44,4,3
29-11-2025,07:35,BLR4000704,Success,CUST10340,eBike,Banaswadi,Indiranagar,8.2,20,,,,67.99,3.45,5,4
24-11-2025,01:30,BLR4000705,Success,CUST10433,Prime_Plus,Basavanagudi,Wilson_Garden,9.6,21.9,,,,67.49,2.5,4,4
18-11-2025,11:01,BLR4000706,Incomplete,CUST10017,Prime_Sedan,Richmond_Town,Bommanahalli,,,,,Customer_demand,,,,
12-11-2025,13:56,BLR4000707,Success,CUST10747,Bike,Adugodi,Peenya,8.3,20.6,,,,74.57,2.92,4,4
16-11-2025,18:46,BLR4000708,Incomplete,CUST10539,Prime_SUV,Lavelle_Road,Hoodi,,,,,Vehicle_breakdown,,,,
27-11-2025,17:14,BLR4000709,Success,CUST10158,Prime_SUV,Banerghatta_Road,Adugodi,6.7,20.5,,,,87.96,3.86,4,5
18-11-2025,02:27,BLR4000710,Cancelled_by_Customer,CUST10734,Auto,Indiranagar,Koramangala,,,Change_of_plans,,,,,,
18-11-2025,11:04,BLR4000711,Success,CUST10164,Prime_Sedan,Basavanagudi,Kumaraswamy_Layout,12.1,29.7,,,,188.2,10.55,3,5
06-11-2025,19:57,BLR4000712,Success,CUST10462,Prime_SUV,Brigade_Road,Yelahanka,12.1,25.4,,,,129.73,6.65,4,5
18-11-2025,23:55,BLR4000713,Cancelled_by_Customer,CUST10358,eBike,Mahadevapura,Adugodi,,,Driver_asked_to_cancel,,,,,,
03-11-2025,03:43,BLR4000714,Success,CUST10385,Prime_Plus,Ulsoor,Sadashivanagar,5.2,23.3,,,,155.32,8.35,3,4
22-11-2025,18:25,BLR4000715,Success,CUST10223,Auto,Hoodi,Kanakapura_Road,3.4,9.4,,,,82.18,4.74,4,5
30-11-2025,22:47,BLR4000716,Success,CUST10731,Auto,Banashankari,Nagawara,1.8,18.2,,,,59.84,1.81,4,3
12-11-2025,18:52,BLR4000717,Success,CUST10192,eBike,BTM_Layout,Indiranagar,6.5,9.3,,,,59.81,1.8,4,5
26-11-2025,23:15,BLR4000718,Success,CUST10139,eBike,Ulsoor,Mahadevapura,12.8,16.9,,,,85.27,5.02,4,3
21-11-2025,20:57,BLR4000719,Success,CUST10364,Mini,JP_Nagar,Kumaraswamy_Layout,5.2,10.7,,,,115.92,5.73,5,3
17-11-2025,22:48,BLR4000720,Success,CUST10272,Auto,Horamavu,Electronic_City,8.7,15.6,,,,82.81,2.29,3,5
01-11-2025,18:18,BLR4000721,Incomplete,CUST10254,Auto,Electronic_City,Frazer_Town,,,,,Customer_demand,,,,
17-11-2025,15:04,BLR4000722,Success,CUST10289,Auto,Jayanagar,Hennur,3.1,8.5,,,,156.2,11.47,4,4
10-11-2025,09:22,BLR4000723,Success,CUST10376,Mini,Malleshwaram,Malleshwaram,10.6,17,,,,172.54,7.59,4,4
22-11-2025,13:46,BLR4000724,Success,CUST10778,Prime_Sedan,Horamavu,Ulsoor,5.6,13.8,,,,62.37,2.16,5,4
20-11-2025,04:52,BLR4000725,Success,CUST10760,Mini,Peenya,HSR_Layout,1.2,10.2,,,,109.11,5.27,3,5
11-11-2025,15:54,BLR4000726,Success,CUST10287,Prime_SUV,Marathahalli,Kasturba_Road,10.4,15,,,,83.52,3.57,5,4
23-11-2025,20:33,BLR4000727,Success,CUST10073,Auto,Banaswadi,Adugodi,2.8,20.7,,,,110.43,7.31,5,4
25-11-2025,17:53,BLR4000728,Success,CUST10402,Prime_SUV,BTM_Layout,Kanakapura_Road,9.5,23.3,,,,127.61,6.51,4,3
04-11-2025,05:19,BLR4000729,Success,CUST10023,eBike,Banashankari,Richmond_Town,6.8,13.1,,,,70.41,3.67,4,5
10-11-2025,13:11,BLR4000730,Success,CUST10672,Auto,Kasturba_Road,BTM_Layout,12.3,30.2,,,,58.61,1.71,4,4
27-11-2025,17:29,BLR4000731,Success,CUST10130,Mini,Ulsoor,Jayanagar,9.1,11.4,,,,54.75,1.65,4,3
08-11-2025,02:43,BLR4000732,Success,CUST10305,Mini,Malleshwaram,Adugodi,13.1,25.2,,,,58.29,1.89,5,3
06-11-2025,04:17,BLR4000733,Success,CUST10289,Auto,Sadashivanagar,Vijayanagar,1,3.5,,,,72.52,3.87,4,4
22-11-2025,12:26,BLR4000734,Success,CUST10320,Auto,Rajajinagar,Brookefield,13.6,21.9,,,,42.18,1.11,3,3
25-11-2025,12:40,BLR4000735,Success,CUST10537,Auto,HSR_Layout,Peenya,5.3,15.4,,,,218.4,17.13,3,4
09-11-2025,14:54,BLR4000736,Success,CUST10780,eBike,Mahadevapura,Banashankari,3.6,13.7,,,,50.2,1.84,5,4
08-11-2025,01:57,BLR4000737,Success,CUST10052,Bike,Frazer_Town,Sanjay_Nagar,7,26.7,,,,143.8,5.99,4,4
19-11-2025,21:45,BLR4000738,Cancelled_by_Customer,CUST10068,Prime_Sedan,Shivaji_Nagar,Hebbal,,,Change_of_plans,,,,,,
25-11-2025,12:48,BLR4000739,Success,CUST10379,Mini,Banerghatta_Road,Bommanahalli,9.2,27.1,,,,86.48,2.8,3,5
25-11-2025,02:05,BLR4000740,Cancelled_by_Customer,CUST10591,Mini,Hebbal,Brookefield,,,Change_of_plans,,,,,,
24-11-2025,09:15,BLR4000741,Cancelled_by_Driver,CUST10588,Auto,Sanjay_Nagar,Ulsoor,,,,Exceeds_people_limit,,,,,
03-11-2025,05:51,BLR4000742,Success,CUST10746,Mini,Kasturba_Road,New_BEL_Road,12.3,30.7,,,,159.08,5.07,5,5
11-11-2025,04:51,BLR4000743,Success,CUST10460,Mini,Cooke_Town,Banaswadi,3.1,10.8,,,,81.08,3.41,5,5
12-11-2025,08:08,BLR4000744,Cancelled_by_Driver,CUST10407,Prime_Plus,Yelahanka,Nagawara,,,,Customer_issue,,,,,
14-11-2025,01:19,BLR4000745,Success,CUST10528,Prime_Plus,HSR_Layout,Basavanagudi,2.6,9.5,,,,88.04,3.87,3,4
06-11-2025,12:45,BLR4000746,Success,CUST10797,Prime_Plus,Sarjapur_Road,Cooke_Town,6.4,13.3,,,,214.17,7.52,3,3
07-11-2025,12:53,BLR4000747,Cancelled_by_Driver,CUST10719,Prime_Sedan,KR_Puram,Ulsoor,,,,Customer_sick,,,,,
22-11-2025,08:44,BLR4000748,Success,CUST10611,Prime_Plus,Hebbal,Hennur,7.1,14.3,,,,119.17,5.94,4,3
09-11-2025,19:32,BLR4000749,Cancelled_by_Customer,CUST10219,Auto,Malleshwaram,Jayanagar,,,Driver_asked_to_cancel,,,,,,
28-11-2025,03:44,BLR4000750,Cancelled_by_Customer,CUST10400,Prime_Plus,Kengeri,Electronic_City,,,Driver_asked_to_cancel,,,,,,
07-11-2025,18:44,BLR4000751,Cancelled_by_Driver,CUST10297,Auto,Marathahalli,Vijayanagar,,,,Personal_and_car_issues,,,,,
03-11-2025,00:40,BLR4000752,Success,CUST10775,Auto,Domlur,Kasturba_Road,8.3,28,,,,101.53,3.43,3,5
27-11-2025,03:07,BLR4000753,Cancelled_by_Customer,CUST10371,Prime_Plus,Hennur,Ulsoor,,,AC_not_working,,,,,,
21-11-2025,04:28,BLR4000754,Cancelled_by_Customer,CUST10726,Prime_SUV,Ulsoor,Shivaji_Nagar,,,Change_of_plans,,,,,,
26-11-2025,16:51,BLR4000755,Success,CUST10220,Auto,Kasturba_Road,JP_Nagar,5,18.4,,,,104.01,5.15,3,4
15-11-2025,23:58,BLR4000756,Success,CUST10476,Bike,Malleshwaram,MG_Road,10,27.5,,,,86.39,3.82,5,3
01-11-2025,08:53,BLR4000757,Success,CUST10217,Prime_SUV,Sanjay_Nagar,Shivaji_Nagar,8.9,19.4,,,,115.19,5.68,4,4
01-11-2025,05:22,BLR4000758,Cancelled_by_Customer,CUST10228,Bike,Malleshwaram,Kasturba_Road,,,Driver_not_moving,,,,,,
17-11-2025,14:48,BLR4000759,Success,CUST10185,Prime_SUV,Electronic_City,Horamavu,3.9,13,,,,84.59,1.76,4,4
25-11-2025,14:29,BLR4000760,Cancelled_by_Customer,CUST10174,Auto,Horamavu,MG_Road,,,Driver_asked_to_cancel,,,,,,
22-11-2025,12:49,BLR4000761,Incomplete,CUST10607,eBike,KR_Puram,Whitefield,,,,,Vehicle_breakdown,,,,
27-11-2025,23:27,BLR4000762,Success,CUST10161,Prime_SUV,HSR_Layout,MG_Road,13.5,29.1,,,,246.81,14.45,4,4
06-11-2025,22:04,BLR4000763,Success,CUST10703,Mini,Richmond_Town,Kumaraswamy_Layout,9.5,19,,,,105.89,5.06,5,3
28-11-2025,14:29,BLR4000764,Success,CUST10376,Prime_Plus,Shivaji_Nagar,Yelahanka,4.9,11,,,,87.37,3.82,4,4
28-11-2025,19:11,BLR4000765,Success,CUST10003,Bike,Kanakapura_Road,Whitefield,10.1,12.7,,,,42.01,1.09,5,3
02-11-2025,23:33,BLR4000766,Cancelled_by_Customer,CUST10448,Prime_Sedan,Hennur,Yeshwanthpur,,,AC_not_working,,,,,,
26-11-2025,16:19,BLR4000767,Success,CUST10703,eBike,Wilson_Garden,JP_Nagar,4.3,20.4,,,,218.6,13.83,5,5
07-11-2025,03:19,BLR4000768,Success,CUST10430,Prime_Plus,Lavelle_Road,KR_Puram,8.2,23.4,,,,130.09,6.67,4,4
21-11-2025,00:32,BLR4000769,Success,CUST10414,Prime_SUV,Marathahalli,Banashankari,3.4,14.6,,,,51.34,1.42,4,4
04-11-2025,09:57,BLR4000770,Success,CUST10744,eBike,Bellandur,RT_Nagar,11.5,19.3,,,,159.34,6.93,5,4
30-11-2025,00:30,BLR4000771,Success,CUST10603,Mini,Marathahalli,Indiranagar,13.1,33,,,,65.21,1.62,4,4
15-11-2025,01:29,BLR4000772,Success,CUST10273,eBike,Brigade_Road,HSR_Layout,8,23.9,,,,92.91,5.72,4,4
19-11-2025,16:38,BLR4000773,Success,CUST10201,Bike,Brookefield,Brigade_Road,3.6,15.2,,,,79.73,4.52,3,4
24-11-2025,08:07,BLR4000774,Cancelled_by_Driver,CUST10465,Prime_SUV,Nagawara,Yeshwanthpur,,,,Exceeds_people_limit,,,,,
